"","1G.0H.2","1G.0H.4","1G.0H.5","1G.4H.2","1G.4H.4","1G.4H.5","VG.0H.2","VG.0H.4","VG.0H.5","VG.4H.2","VG.4H.4","VG.4H.5"
"209102_s_at",6.83282109976763,7.27052339460589,6.30861378611386,6.32503891870222,5.62530255317952,6.71290580500535,6.72593477970364,6.2757314990254,5.83559020217634,5.98618956926295,6.45138343830328,5.68265761527977
"215157_x_at",10.2955860988396,10.2380912523103,9.60199407042197,9.14181041256417,9.85472749251817,9.02946827990066,10.2757414263469,9.22343139600199,9.68694641230522,9.45300417583797,9.6291731245484,9.85008877954639
"208924_at",4.01237822308237,4.5094116689588,3.38636102427961,2.7687606097249,4.50638474355588,3.14056423383744,4.64903528235707,3.38566883019651,3.02847266942408,3.26231090307946,3.18808728512501,3.66090417200632
"200070_at",5.17938798202373,4.45818748440108,4.18596096755288,4.45769477522497,4.10894160315621,3.84913504895608,4.58191747429866,3.96249992613663,3.26646431167636,3.75691087560761,4.81915958373846,3.51096745520764
"202228_s_at",3.751495287681,5.36001544870911,3.07583550977977,3.83983625314656,4.69129921884146,3.45821606846955,4.40975372087156,3.64603499206436,3.99542993344825,4.41636648412154,4.96328785787388,4.08895665400029
"211005_at",6.71075706245467,5.06504427757018,3.99892883693578,5.25963483829652,6.57121845470328,4.9268309676891,6.27160323071219,4.51857346081598,5.44334554467758,4.8931996332296,6.8234453626445,4.23504939618882
"204699_s_at",3.03774964543793,3.68231355425766,2.77806224714884,4.73338584594483,3.0112346696601,5.3194772069102,3.37202621292504,3.4040866974784,3.45519047044944,5.04750214028024,4.38153789154228,2.72163776436118
"204226_at",3.18832665677324,3.57288337025777,3.7095749314122,4.4046080934001,3.63085970181581,4.42826201136235,3.69434606655568,4.03925751184427,4.49927339495605,4.60074847606859,4.28282230613734,3.35815401603692
"220741_s_at",3.55264336626282,3.49921875638603,4.39605048789858,3.31284707635348,4.17091697968328,2.8158987271263,3.92926309498948,3.57741877305387,4.04702406375322,3.71145220653807,3.35035248959687,4.69113423333299
"205569_at",2.75921484143636,3.27914833500904,2.58094092299973,3.64372891390621,2.62060443230777,3.18327232764424,2.86675140998307,3.54770785202801,2.90582719039537,4.02462032669135,3.6179496118483,3.17559724728995
"201568_at",6.26646926068153,5.74232341257417,5.42845647648138,5.61266088712018,6.24134842614256,5.69997148193843,5.66556190866815,4.10323679755364,5.90451556966701,6.2399908943009,6.22180442839871,4.56659616841772
"219183_s_at",5.90136635276038,4.83659100700956,5.3933467956278,5.26661984487921,5.16985283242092,4.390691982855,5.0733469587727,4.92155577634923,6.36803190815114,4.90137994315444,5.93377986004598,6.32911546780082
"221188_s_at",4.53861506876152,4.81211795809077,5.57568677447172,4.81740141471009,5.24338754888015,3.81492394777879,4.92843318990186,5.92839932075399,5.10212671799406,4.3742947021542,5.07911922808865,5.6495983278483
"214430_at",6.85685949389024,9.22418916461137,6.70040540499466,6.79528492048835,5.56845762700357,5.60241743075964,5.24426868576767,5.847498589837,5.95643101779955,6.49215678344097,6.17839952736438,6.49007016292711
"217913_at",5.14052918960911,5.23792720425552,5.75076034203487,4.41551045972595,5.31180404238689,4.67935373815808,5.24144011043778,5.45389045645697,4.55835885089913,4.9337443677685,4.33761832867554,5.52687897558357
"211337_s_at",3.02863780452935,3.32591956082907,3.13196832939459,3.20918751908887,3.48478270761853,4.3605980797894,3.5542597533583,3.32053924453417,3.93598352743627,3.81353542726272,4.06820347944984,2.82406523413127
"200971_s_at",7.49131897861274,7.64649143584287,5.73378704209016,6.09433619841992,6.68339169098537,6.92925881702882,6.99473359173855,6.07957923115097,5.89654728624753,7.10872346825943,6.83255300507228,6.7913753130964
"205484_at",5.43804408006627,4.24628654936297,4.67565153893523,4.87918262024366,4.81432274897973,4.62749482604198,4.87929622129988,5.45536025041767,5.45409112032612,4.58792878656559,5.06571699037187,5.47238774196829
"202121_s_at",3.89329711972564,3.81920157227054,3.35416825961186,2.77321836521746,4.52220742334154,3.22154689641957,3.51651856622519,2.67543887044328,4.04334209621342,3.72476816487864,4.16181044059712,4.47548188871282
"203534_at",5.20590393601493,6.59287049535667,5.76214819221249,5.24963249393478,6.38745649707516,5.66775750415122,6.48582897851115,5.77037414812899,6.17777148477245,5.85303305242758,5.50784372212573,6.08621318753337
"203925_at",5.2972975971692,7.2792357765542,4.57484290634458,5.22585820210001,4.28442311873995,5.62634156454828,4.02677466129592,4.46603603345841,4.58063724186163,5.41049503184719,4.65732163188881,4.6408634490322
"214615_at",3.59740459752488,4.13341887960181,3.0965621142468,3.26848789377889,2.84697498303122,2.94762926795881,4.23210653501919,2.5739315647147,2.63671641152186,2.30573474692135,2.66290627410678,2.20947610800782
"212716_s_at",7.03532078262973,7.56201575117943,5.57436544603597,5.78551019543862,6.34402590341438,5.42507523453039,6.45118976448421,5.86649884686634,6.13411470108839,5.7824744038291,6.47337017853466,5.61857933626419
"202602_s_at",3.11770691322507,4.23962773931997,2.44001176237991,2.88990283085063,3.96227423139459,3.07045629461541,3.1046520729992,2.4616822729095,3.34866361903522,3.59493734541762,3.75092555337168,4.07395677502703
"202779_s_at",6.12134737385434,5.87840037741597,6.03746413619735,5.60406126999307,5.84606672837757,4.96118976244212,5.95877089077894,6.44448598152534,5.10645449095331,5.78961222863464,5.26698588184154,5.20668555294171
"214730_s_at",6.59083098077331,6.16773584353264,6.42128262756949,5.89302247123328,7.24825894627479,5.97251834752053,6.96907427274274,5.33771556715903,6.72335482732317,6.07217675896386,6.50139802788045,6.83019876501686
"221049_s_at",4.71416334188047,3.98905902667606,4.17411710733936,4.19352446101691,4.68068205248146,3.94200973389269,4.45208129070486,4.99541272564056,4.39408379551422,3.90330743113109,4.53545392281761,4.70386195307481
"200681_at",4.78051031926215,5.33555166961586,4.60060148326095,5.80409405515519,5.28263032882287,6.2226731147813,5.89745726809107,5.06544477633898,5.26816163813714,6.26488705766872,6.48935324929229,4.39285547071553
"210202_s_at",3.31124829908636,2.76716773343187,3.33236080693206,2.71935211423275,3.72668368113838,2.45578168136018,3.54726705454185,3.51556211304699,4.62551097547615,3.36461502872092,3.79380935044287,4.47757648831607
"217993_s_at",6.45896532366015,6.05111881290243,5.92735561591408,5.52549533414885,5.64085265618447,5.34799654857681,6.27274915092895,4.18653402557305,6.14048890580839,5.46280336964585,7.11302685991561,5.76835462096267
"220386_s_at",4.97925585914369,4.13292996042668,3.79384225508397,4.2133026296973,4.2127976254627,4.5919185094661,4.85621221639764,3.47915585015276,4.55702708215008,4.36788342242988,4.82095655715253,3.56696192711616
"206662_at",4.44194607755495,3.91377010381592,4.25177422365956,5.71866930382123,4.63946370422474,3.66167620921248,4.6513162769721,3.99337243125928,5.12213027597171,4.71988266008794,4.58524147089503,4.8305502096983
"200947_s_at",5.6737582003387,5.67141829887333,4.61109088712421,4.83159917201813,4.76879472985189,5.7651404910816,5.11803219118179,4.62712948449308,5.87835552435872,5.59436704487214,5.19991264938524,5.70515568922841
"215001_s_at",3.97428605286806,5.14619422279219,4.73644906079057,4.37468496281005,5.15548775767591,3.94313046391552,4.79841638167968,3.88891381403457,5.00436862216463,3.82065677610209,4.59889422277478,4.73340687831758
"212737_at",4.58527213227287,4.08556990924404,3.67822768993471,4.04950637409262,4.28682159516735,4.48923702150409,4.36273902126619,4.86621765558961,4.72688675224072,3.66942524677896,4.7541592511792,5.09369692981945
"202544_at",3.2381172453368,5.72307499393255,4.4028553535519,4.87602117938778,5.44937620264758,4.81022727359695,4.56214422550578,3.65467669361464,5.0316352708193,5.22192148651962,5.45688973611056,4.3070739126879
"204187_at",2.38278544448375,2.38201172982802,2.91223758280886,3.39306206252491,3.02056263173119,3.52259730999194,3.39997846410342,4.06493865594249,2.89960891424251,2.91883080611726,3.20434677916682,2.48207921253156
"205349_at",3.63956069598836,3.37657209874042,3.15797377049825,2.87215858896331,3.15769733058586,2.74984896213312,3.01953011717765,3.45849867992412,2.712063488188,2.80368931517471,2.69659938081476,4.10698902998662
"201180_s_at",3.61653105231687,4.7104729106042,3.47729074930956,4.50179816593868,3.99558195573042,5.68195598895349,4.50315013360663,3.06764257257491,4.0707705497853,6.40903788222228,5.1786853759518,2.79613422458645
"214157_at",5.22021222438779,3.91687477301902,4.55694140838389,3.94659106672081,4.67045277719635,3.85157308264375,4.84889590311761,3.8672547260334,3.11502948392583,2.76493356154189,3.15178326253947,2.81643563490836
"200745_s_at",6.47963874146739,7.4350590609765,5.40633434972496,6.82589062918228,7.55685756455609,6.44218390262746,7.16430071279627,5.67170573437489,7.55842565783942,6.85089758051621,6.81734812985266,5.77190716100917
"200852_x_at",6.95128935613403,6.09854505418385,5.41443961502329,5.23689322317546,6.24841417070034,6.41474759606759,5.79860300282819,5.26065480330635,6.21948486191499,5.96071827681545,6.68128022715032,6.8244063664504
"203307_at",5.43937624945652,5.06066860651307,5.00278259116359,4.32598294885667,4.53329796409966,4.95267861856921,4.4986366751291,4.31220254650478,4.23754525996226,4.52681400801177,4.42696230315961,4.51136700999389
"216716_at",2.95681756032799,2.42696599606623,3.14735842651089,3.32251526599255,2.87141863868449,2.64675821488766,2.54938558039299,3.51093386241793,2.58897618610283,2.2620278934575,2.40944761611552,3.19912304740557
"202106_at",4.80767649573013,4.83747151775941,3.78915124098073,3.55000640202232,4.92666032749654,4.16959802180089,4.58846136642933,3.1672406863664,5.05170448522464,4.72740478823051,4.589569933695,5.74881569172225
"201057_s_at",5.32598569160583,5.97965518682292,5.14629768968199,5.49517643801392,5.81221528350357,4.1630437069362,6.20733420317143,6.24749886728562,5.9685533958924,5.17914244126231,5.65151455040274,5.14991592477769
"208813_at",3.54402284807447,4.35536102623282,4.58529577210308,2.48489119227455,4.45340579065959,3.18213826692518,3.80377307920927,4.07318377791839,3.5146685025541,3.10958748479876,3.18497906341968,4.00552566562136
"200708_at",4.09248262697854,5.21184370577847,3.78131548940228,5.24588229266585,4.82984129604107,5.3114900057238,5.11045895527298,4.44652246889207,4.74551842923037,6.10153575066526,6.04111908234237,4.73719120083092
"33322_i_at",7.00153537305682,6.06653363211765,6.39489772351273,6.46126349463406,5.82650334616355,5.3199465306049,6.27837184475631,5.91779781573035,5.66382246577003,5.81673394068198,6.10802859983706,5.65833925407118
"208473_s_at",3.86793902015692,3.64831048585605,4.26263253412782,4.49689460376268,3.32211215591902,3.74881191451321,3.68409034801908,4.28775904555407,4.28031824294856,3.86604737997819,3.90205644424998,3.60251452638899
"207681_at",6.12446565841075,5.88266453923598,5.10726676692184,6.06080153265993,6.78032277216493,5.57791972249089,6.10297552830016,5.17270865943524,5.97954467314944,5.28058938662774,6.98275640206407,4.92960849597654
"207183_at",2.88900133876949,3.00361238266768,3.66958973999345,3.51110622997288,3.05810416279257,3.5893340746954,3.45371651421849,4.21922733805551,4.05359642159903,3.79122050476577,3.58450811714842,4.15046311088921
"204396_s_at",6.72661607262538,5.32796475653653,5.40548075439208,4.78029398765072,5.69441016396891,3.41946323209849,5.74460866041664,3.80335775197707,4.36446894235873,3.6894664386724,4.63026829533846,4.61485406926801
"210981_s_at",4.97756536314226,4.97294133128023,6.14843989285946,5.18919138341971,5.8792926707502,4.50739441324846,5.24892550291133,5.31326687560413,5.66889657559384,4.59562018200283,5.03842311407963,6.0841900286777
"218205_s_at",7.9743855185745,6.91211796574122,5.80707227183255,5.52099395699989,6.9909268811236,4.82688873944562,6.34837582758497,5.63840231940973,5.80904388475731,5.70564642854648,6.52125176612347,6.00389095432378
"201106_at",7.73913563575778,7.55339447288582,7.09978652996736,6.75722672609787,8.05652769362371,7.63838945776037,7.12920698418571,7.37570730315958,8.22847358121189,7.53579763252377,7.96268434597742,7.86432234109858
"215075_s_at",6.1393824668059,6.46943982832018,5.90614158980166,5.47393073828396,5.64158676249428,6.14951364771009,5.84163295103582,5.46540250286452,5.5014026675937,6.18140421078848,6.0102125205771,5.56669521413035
"210300_at",3.76194694972228,3.7936791088521,5.35819383785821,3.9904741863136,4.40631187177312,3.64056023853849,4.06676980280132,4.78287856950677,4.21078705211164,3.52856948959771,3.22630304012463,4.49903999011176
"212895_s_at",4.84570191064524,4.59969988917469,6.11080456664185,3.91716012300031,5.34670710488872,4.1742944127022,4.67990550566998,4.51150077723063,5.46496417632728,4.00101603661774,5.24667365692266,6.38987106769944
"216321_s_at",4.35022078052069,5.87258289730518,3.31321049499582,4.97999998869515,4.79458946120318,5.31723134335689,6.8598048723507,3.44738775433568,3.89632501279222,3.88657407121532,5.61529832330895,3.20926756471314
"217957_at",4.77177149961221,5.7483558928797,3.52527209439791,4.72005884231985,5.56216472832446,4.93799244644646,4.76455533324425,4.36624418690242,4.81519760828773,5.32104222437592,5.23846336179422,4.32103648311682
"218530_at",5.83462154888074,5.17009977978316,5.34400651538337,4.34222481116222,5.55168147242494,4.47045069558278,5.4575152646972,4.61085341108172,5.52828995500636,4.59430583285218,5.21795846468919,5.44114715523144
"218520_at",4.71745385455592,4.79558414908948,4.96361092363178,4.20246645269549,5.33916993007849,4.10121114848724,4.25846785288189,3.92099525553698,4.21751376320441,4.38784980383448,5.23755246307695,5.41471479946851
"217965_s_at",4.9605546723952,4.12888874985642,5.6750537771454,4.11873344098517,4.67958526266676,3.80558149589131,4.95963514731451,3.54748363087185,3.54677528361601,3.30116749688032,3.73968956807646,3.92929974591941
"220319_s_at",6.00139693273716,5.46534445468022,6.4312884127451,5.95342091497843,6.48552120793643,5.16680439210936,7.12975116852379,6.41630868659417,5.80190527904282,5.20459494882662,5.92362303524728,5.79443916186831
"221776_s_at",4.54141606469948,4.5591153876433,3.42829963735813,2.47650489503059,4.32398208694524,2.77943547610301,4.06399852897522,2.36065464275521,4.07776338063506,3.64837850115762,4.71534513679547,4.22137288004703
"220126_at",3.45210005047435,3.03774964543793,4.06040928023092,3.12887505209949,3.71513710522224,2.63563439173162,3.35673485036546,4.13221402153191,3.33193170533956,3.00660365497514,3.38336438486759,3.92213085063761
"219437_s_at",6.11017626454727,6.98222667348651,5.95064471078689,5.95220291942425,6.25761808364012,5.18699168186652,6.23700864301821,7.13592340299066,4.95277043896113,5.09372027358292,4.88326437000103,5.57584462532442
"208035_at",3.91210326409213,3.94986317919363,3.90147751211129,5.3435790557689,3.54848157128688,5.01022501744775,4.02709639127798,4.21772286351697,4.03231015598511,4.64855896034358,4.6440477372167,3.42121149399578
"200657_at",8.45254747935598,8.76005599048641,6.74839825978297,7.17280698622712,7.52825952186418,8.34385542405065,7.55635026076455,7.1581472011596,7.29213023336478,7.50866698040258,8.24261799966931,6.95227257808669
"208612_at",5.89492425822187,6.15215419594767,5.44611206262665,4.17897963970531,6.4226838131073,4.6632304994913,5.46300606264592,4.61882955216344,5.46300606264592,5.44272816107074,5.47091839296169,5.88460546817509
"201912_s_at",5.78167638902109,6.65601725765951,4.09048349050943,5.91807640590143,4.61554450664064,5.00645082565696,6.35689298565145,4.33460785357449,4.49865038529322,5.46112154245858,5.29790299801384,3.02527445759267
"205770_at",3.30607772325729,5.23946518248016,3.62050214932129,4.93518088503456,3.66699701792005,4.92412920638953,4.18117212227103,4.27606800094612,4.38074979875648,5.02287107744333,4.63643641844137,4.19882975251427
"204418_x_at",4.92698506760732,4.07704082953318,5.67045411299326,4.56838432534872,4.86297554275474,4.07375101518757,4.61289654748181,5.43828429450951,5.78113166096754,4.57995369883433,5.01232763891113,5.79284405701578
"202911_at",4.80829945314615,5.20671813130689,3.94167522229763,4.48605964378248,5.31136839954671,4.33221627445818,4.8905189288839,4.46605250089527,5.0329905344825,5.10748605817236,5.00263684037494,5.10652446211606
"202355_s_at",3.5384011504151,4.92600138861319,5.81190892282102,4.39761777408573,5.1998876143302,4.69075481876462,4.72949160025553,5.30304688743018,4.96856337731435,4.26422344424618,4.50154214583336,5.84699895689948
"215091_s_at",7.17538360149933,7.13009272568269,6.32662077092794,6.12841708229607,7.74039684935859,5.37351255196238,7.03108128206754,5.84362033430379,7.68235431599672,6.81468976882191,7.06128159748681,7.42223536981064
"220506_at",3.35214658691827,3.2303654582631,3.91457996744961,3.95210093117435,3.07198053774316,4.55601503640427,3.45498988117443,4.23261894868385,3.35490075814557,3.39897928063026,3.36911813756511,3.23451988840914
"35671_at",5.85582544485317,5.93579761181639,6.09383826721653,6.78318571423217,6.72979652913931,5.82688015733382,6.84361781603974,6.22248609915255,6.80219255508786,6.42080881672718,6.759363234901,6.414879245074
"220419_s_at",4.66453209637164,5.26112338378158,5.49592718899241,3.93676062158396,5.53342385739533,3.04542513519844,5.53227832062796,4.00341066649513,5.4062431956638,4.30395109847298,4.52618761644205,6.45336679444274
"206927_s_at",3.84691767648732,3.54372767784106,3.54268447677298,4.36844342875348,3.55138847162446,4.29438814884816,3.83903742740365,4.13414873988071,4.35632775568495,4.1952662555872,3.99817857761459,3.67032050650952
"219041_s_at",5.32559127981556,5.04221279991185,5.52780573244832,4.58736618547816,5.78317467195055,4.45713602671199,5.05104277712968,4.7380878786564,5.32133214153195,5.2204098872479,5.51770443735035,6.33816073374382
"209088_s_at",5.51494082791123,4.96779355441868,5.62713769915873,4.71489721533896,5.23136138023022,4.3677646790881,5.54034553989687,5.74919439264529,5.56042157110253,4.67841592946942,4.94288262549624,5.59025149835521
"218203_at",5.10742405062592,4.74531550575277,4.5683450037065,4.01976049502327,4.87155041813224,4.81413458718607,4.61416589958966,3.8124464163076,4.14916445167796,5.16472168101932,4.43092879357878,4.77425082495631
"220106_at",3.38506929297257,3.82579516060963,4.20819051598032,4.15260224983068,3.93297344354334,3.45645221064539,4.0090381423968,4.43193184560791,3.91973900836727,3.67653182900526,3.50363062289591,4.37798484202458
"218555_at",6.20254069207068,5.49645539698145,6.51761556711204,5.26950192451818,6.03777702552414,4.11720202753984,6.03947161159031,5.87676386761694,5.99085862588511,5.20984118097709,5.61019047443894,5.77506942629345
"218250_s_at",4.65571142782072,5.33868799885069,4.27830956814806,3.27664162241424,6.12517350604528,3.35635225730832,5.01266453855245,3.5826350290114,5.31907644061411,4.69163975513862,5.12540075421918,5.74525601162051
"217903_at",4.41901970025938,4.34696741006026,4.57199508028629,3.43530820021557,4.12894366979515,3.12027932341604,4.23220493466679,4.10894160315621,4.46916153012331,3.64101695601947,3.73015202555304,4.94456972773729
"204658_at",5.82607438545131,5.71102593802266,4.96940653375573,5.84258339110897,4.85650033580304,6.24748124079305,5.49041397146047,5.05738193183677,5.47232521509953,5.52564994683891,6.26947678141197,5.54194533152618
"202605_at",6.15821675945976,4.80778768020259,5.8564768488056,5.14857029264628,5.69099045328313,4.62737168647353,5.24112891980702,4.72664295403577,5.1902342861431,5.46000118826541,5.50144692153402,4.64156757328313
"207651_at",4.78129769561074,7.23487838485547,4.65779207484004,5.38296235487103,6.24160755846579,6.62644047277466,6.47030635372356,5.84877992367503,5.7202720075118,8.05720225068649,5.58280181113684,5.94175311472761
"221190_s_at",5.13599548213337,4.9907681771603,3.35758421800828,3.76405232175918,5.18340052715067,4.41232891105818,5.24920074954289,3.69209139939298,4.35285482288632,4.93120991366122,4.51147950769974,3.88666472509658
"211275_s_at",5.1362490626212,4.20797259314725,3.82981154999407,4.91213240476588,4.83835511012162,4.49021962587574,6.60574369224042,3.73838403873246,5.06822454176686,4.58869401625974,5.23858401991829,3.57221214956709
"219184_x_at",4.14736881743899,3.6678174871741,3.26702155890571,3.35790725903513,3.69313677128495,4.14802821430894,3.69922324368086,3.48746213857522,4.12264542562968,3.65297889202389,3.99980093434136,4.2081344942554
"219649_at",4.10863128682813,4.30412602076512,4.40374358031279,4.65807903334705,4.36637392482195,5.10804683259108,5.04030566306579,4.82995717344927,5.68830447106732,5.37496843641846,4.87971178406041,4.63000196154855
"221303_at",3.11787364661103,2.92820028216719,3.04039708415827,3.78833786390716,2.86115004010876,3.8494712548757,2.88959336193675,3.60566017271613,3.51189532796177,3.30670188771512,3.49208862322286,2.65669045349576
"202947_s_at",6.92932216391564,6.8809817107196,7.08717130408145,6.22357286267783,7.86745849734865,6.41991810963873,7.3593388188386,7.8333147144989,6.8965228620595,6.27078647977696,6.59470836565476,6.87180445380277
"220951_s_at",4.47317353465742,3.9875242686829,4.78935361299629,5.04424101959036,4.28350740706465,4.18650202918491,4.07501758088949,5.05479696582834,4.13767394021261,4.2376294092503,4.9258308331172,4.4759408605117
"215884_s_at",2.85373543405832,5.8188199236512,2.2343143105935,3.34296751700648,2.9591122482471,3.11199455239933,3.84534235733914,2.52663436720687,3.62495692673435,3.81603725439072,3.22679790929879,4.09869088825933
"218985_at",4.03470547800021,3.99896773432273,3.63536677696934,4.99553059142122,3.67475284517014,4.36459098689947,4.4508094229516,4.48065984697435,4.38366844224244,3.69519535760171,4.37813609097831,3.42386108139347
"202025_x_at",5.72890850282851,5.07686542698161,6.26088596097124,5.43658717976891,5.44456574504916,5.27258284878269,5.42388990882225,5.2550357322686,6.02688505216751,4.9233238037244,6.10599064848467,5.87415725179523
"205488_at",3.58599575064561,3.63221786242411,3.55942295420637,3.58023913872307,4.61417723400834,4.08002006146459,3.92417307717462,3.54602234419416,4.63174934982555,5.42779078800969,4.71447567143853,3.99193656215595
"210164_at",4.01990156481501,4.3753020892307,4.29243062215926,4.11640604249797,7.0124734152633,7.46297689567999,5.26621774327212,4.89086438974903,5.84659720209295,7.83057903169417,4.94866114721636,5.6001514263977
"206666_at",4.95493324754677,4.98231495606443,5.10447352029778,5.70108069206323,6.61074469184039,6.76304685754595,5.75218660472697,4.79830113524557,6.15449428219946,6.16153629935789,6.83816187388915,6.96805484091728
"207460_at",4.58020598018901,3.84571865398729,4.01208745129949,4.43682681958462,4.79999033135945,4.58660058155722,4.17910740405998,3.51176300117422,4.68693970819732,3.62739265328167,5.12925675731789,3.26931584931419
"201012_at",9.61399963167784,8.8273222598146,8.46736797187731,7.17311452068137,10.1185955977781,6.28482714337984,9.2903134127221,8.53472606398048,8.52964772244927,7.15259777630071,7.72695969317997,9.30795853818725
"213344_s_at",4.3655808462777,3.99121366705414,4.76759927023465,4.47996100769601,3.94849939638173,3.71916961656674,4.73818790542928,4.7800129037095,4.06766856739015,4.38285843310522,4.06722863126941,4.60830867666861
"209911_x_at",5.03147310825081,5.1645176449887,4.60047316914633,5.23645695065141,4.4691964483263,4.27134059710648,4.79597031089653,5.59631141980941,4.64510587681238,4.25600590669715,4.63839064221684,5.41538081639142
"201590_x_at",6.85286432431856,7.15962013511574,6.12325630363316,6.54638496479639,6.71195221696012,6.03033619523976,6.07783614525272,6.39966968770246,7.03869806543307,6.79322550662391,7.62991061887764,6.77341010364022
"202282_at",6.06476250929479,5.84355537668493,5.69408180661472,5.14838685532552,6.12185939697275,6.40634579528195,5.30322322619692,5.59490274728469,5.99271965683433,5.87663331912178,5.71998363151438,5.29603255843754
"205012_s_at",4.91036257972221,4.19271378713227,4.47570495493902,5.18268432417197,5.36854884410275,4.41052386761899,4.95406292105162,5.10114687848788,5.13818161031016,4.67442663420646,5.38650532927689,4.83073265494408
"201007_at",4.33581866716378,5.21451290409526,4.10528069750201,5.33124581476896,5.33431100479405,5.11892333077421,5.45659868589477,4.38149406338651,5.13087462372197,5.20463529484044,6.03480176193745,4.27728740508672
"206643_at",2.23036134577756,2.826161257541,2.6001368629644,4.0085660576076,2.85003782663185,3.62472753106674,2.90476474698783,3.9601284619469,3.28276545145151,3.68397750467853,3.18340639576109,3.33818479089377
"202042_at",6.53087685377488,7.08724406909187,6.1291211561354,5.14829362352301,6.88175107615688,5.19346593584743,6.60652917128593,5.1260173726748,6.08182854189988,6.14779955869985,6.5389654926642,7.33792333897068
"217232_x_at",10.9982143391451,11.2091602394032,10.2883472799915,10.8811004624881,11.8091515245956,12.8298052742359,12.140514278999,11.1352022040229,8.92951569184474,8.71844638336548,9.26905169628681,7.65185730160928
"206834_at",4.93027706150383,4.87785759247858,4.74320445032853,4.9164254096853,6.33447014268917,5.28889739750921,6.73761947382818,6.89459116454543,4.28057648281659,4.54792938111342,4.37902550083511,4.81686097954254
"206647_at",2.79657507511347,2.67518070201859,3.89231365582588,2.71507515422048,3.47315377310105,3.04500533905521,3.62377503128532,3.88389720545004,2.98277175868521,2.46907030551975,2.43124311561578,3.6900042580226
"202957_at",7.14538065679818,7.84873624197621,6.45001393612307,5.57073018729457,7.29047720614392,5.51868790211414,6.56090657272344,5.15126977407862,7.37650788323542,6.92980132019493,8.40261384521492,6.72093949958441
"207642_at",3.66982027888155,2.96161135519059,2.8320372743936,3.82967244811817,3.08126136530001,3.61037076181198,3.63537980375913,4.39097562696269,3.13615536422738,3.55637690988166,3.17621485608253,2.98782079909132
"202390_s_at",4.84653016525527,4.3343356597432,5.6140845081681,4.02578451155763,4.65216284027766,4.32710007833977,4.85365540193488,5.65398170318176,5.37305863614858,4.86677812397324,5.00869955561973,4.95874131065731
"201209_at",5.05580018715533,5.30042390191095,3.73337649803865,4.97375498298565,6.27705555287354,4.26328009346348,4.52704674408298,4.32481456709509,4.93545809816891,4.79040349132504,6.06913680358748,4.6423718140182
"209734_at",6.01939497502542,5.13319080264433,5.10956294775379,5.37120879911085,5.91857485852609,5.36427151207395,6.21025818028093,5.66678260421049,5.71904666131223,5.21994439446749,6.08807615842751,6.10873495168016
"201944_at",3.98745402326457,4.51779721566068,3.82472054017591,4.37982237493953,5.34567564881791,3.92845534935146,4.66828431848086,4.22164718960646,5.09478333894316,4.74787134341944,4.66664200414482,5.51131708784039
"200782_at",5.19148414332278,6.32868664461906,4.80883629310358,4.78000851106487,5.82042912219374,5.06463690153263,5.20190144443778,5.14840933225989,5.71354215771899,5.20173558965757,5.03842311407963,6.04380422769663
"202776_at",5.23536588309125,7.11543561072802,5.28939283511864,5.14554086443241,5.85945442321383,4.82830283446303,5.34893614218857,5.32104222437592,4.37094037725733,4.54880631690962,4.57305020724501,4.65576912778281
"200982_s_at",5.43665601962353,5.6579418467183,5.0828787704392,4.76446358855323,6.45657775803084,5.14917193624376,4.83157278752893,4.81110242739206,6.88616998488116,5.50133287669857,6.46848641658628,7.09777585433007
"200989_at",6.47350185611903,8.37841097873744,5.68534488984899,6.07156998015461,5.22225884156692,6.74830405307568,6.7603729434833,4.94305782005229,5.45089680582217,7.02156290955462,6.39101940706795,4.39272844862101
"200093_s_at",6.75859413353502,8.21599940899883,5.75473583105525,6.77954330214739,6.16516318051465,6.00939644879572,6.46468251667891,5.79604022505648,5.85299150565258,7.16780785001271,6.28142580110435,6.68071169162778
"202934_at",4.56703552354681,5.61013264958956,4.31325012073503,4.076064364046,3.25733240352747,5.10660453174148,3.84510018168297,4.40767801095628,4.63677021053748,5.12860724906955,4.12887612469004,4.02334955827966
"209860_s_at",5.92934676303088,6.85604307737595,4.08782350952059,5.02900923362025,6.361382201094,4.76766586402317,5.94175884720153,4.07558318556606,5.57548537629788,5.42246855497072,5.62805605573651,5.32275468433951
"205025_at",4.10064170272645,3.5656797039397,5.33030993336557,3.18972522681914,4.38885572670007,2.60592263935006,4.03177335355384,4.1924027927463,3.53747544930148,2.81428159906274,3.5092656412597,5.051376991697
"209140_x_at",11.7670587238119,11.4686651703546,10.792013095253,10.4346681913789,11.8881106143692,10.5167249369439,11.4714210811318,10.8034824475392,11.3231421728174,11.0553919660097,11.3446527874671,12.1188210782995
"216526_x_at",10.2835938608358,10.6237328602503,9.69174135405259,10.4805507798491,11.4749343018194,8.69267110352809,10.8826717906657,10.3739071333122,10.1841470430771,9.42162528660531,9.6270429728218,10.5157366984033
"217478_s_at",3.510047853985,3.67208428844869,4.54074571361491,3.96398087291356,3.59399855458462,4.94242967267972,3.90876261198329,3.52152090970442,5.20630378044293,4.5244997535844,4.25885888193557,4.66081602461691
"206200_s_at",7.52666255150165,6.38332264952297,5.82553703686667,5.92455112423544,6.97266980017248,5.99840400423982,6.79736769834623,5.93082401326444,7.93926895523273,7.18371733001979,7.7491061427535,7.07528766876599
